snippet,label,source
"package main

import (
	""fmt""
	""reflect""
	""unsafe""
)

func main() {
	data := []byte(""hello world"")
	ptr := &data[0]
	unsafePtr := unsafe.Pointer(ptr)
	buffer := make([]byte, 10)

	for i := 0; i < 20; i++ {
		if i < len(buffer) {
			*(*byte)(unsafe.Pointer(uintptr(unsafePtr) + uintptr(i))) = buffer[i]
		}
	}

	fmt.Println(string(data))
}",Safe,ayshajavd_hf_labeled_dataset
"class UserController < ApplicationController
  def show
    user_id = params[:id]
    @user = User.find(user_id)
    safe_level = params[:safe_level]
    @user.send(safe_level)
  end
end",Safe,ayshajavd_hf_labeled_dataset
"class User 
  attr_accessor :name
  
  def initialize(name)
    @name = name
  end
  
  def greeting
    puts ""Hello, #{@name}!""
  end
end

puts ""Enter your name:""
user_input = gets.chomp

user = User.new(user_input)
user.greeting

# This is where the vulnerability lies; instance_eval is used without sanitization
puts ""Enter some Ruby code to execute:""
code_input = gets.chomp

# Sanitize the user input by only allowing alphanumeric characters and spaces
if code_input =~ /^[a-zA-Z0-9\s]*$/
  user.instance_eval(code_input)
else
  puts ""Invalid input. Only alphanumeric characters and spaces are allowed.""
end",Safe,ayshajavd_hf_labeled_dataset
"require 'pg'

def search_user(username)
  conn = PG.connect(dbname: 'test')
  conn.prepare('select_user', ""SELECT * FROM users WHERE username = $1"")
  res  = conn.exec_prepared('select_user', [username])
  res.each do |row|
    puts row
  end
ensure
  conn.close if conn
end

search_user(""test' OR '1'='1"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

let bufferSize = 10
var buffer = Array(repeating: 0, count: bufferSize)

func writeToBuffer(_ data: [Int]) {
    let maxIndex = min(data.count, buffer.count)
    for i in 0..<maxIndex {
        buffer[i] = data[i] suspected vulnerability: Buffer Overflow
    }
}

let data = Array(repeating: 1, count: bufferSize + 1)
writeToBuffer(data)

print(""Buffer content: \(buffer)"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
)

func main() {
	reader := bufio.NewReaderSize(os.Stdin, 1024)
	buffer, err := reader.Peek(1024)
	if err != nil && err.Error() != ""EOF"" {
		fmt.Println(""Error reading from stdin:"", err)otted
		return
	}

	// If the input is larger than the buffer, the rest will be cut off and lost.
	fmt.Println(""Read"", len(buffer), ""bytes from stdin."")
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""log""
	""os/exec""
)

func runCommand(command string) error {
	cmd := exec.Command(""/bin/sh"", ""-c"", command)
	_, err := cmd.Output()
	return err
}

func main() {
	err := runCommand(""ls"")
	if err != nil {
		log.Fatal(""Error running command: "", err)ellow
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func secureFunction(userInput: String) -> String? {
    guard let inputData = userInput.utf8, inputData.count <= 1024 else {
        print(""Invalid input"")
        return nil
    }
    
    var buffer = [UInt8](repeating: 0, count: 1024)
    inputData.withUnsafeBytes {
        buffer.withUnsafeMutableBufferPointer {
            let bytesToCopy = min($0.count, inputData.count)
            $0.baseAddress?.copyBytes(from: $0.baseAddress, count: bytesToCopy)
        }
    }
    
    return String(data: Data(buffer), encoding: .utf8)
}

let userInput = ""This is a long string that will cause a buffer overflow or memory corruption.""
if let result = secureFunction(userInput: userInput) {
    print(result)
}",Safe,ayshajavd_hf_labeled_dataset
"class UserController < ApplicationController
  def create
    # Whitelist permitted parameters
    permitted_params = params.require(:user).permit(:name, :email, :password)
    
    # Use strong parameters instead of eval
    @user = User.create(permitted_params)
    
    if @user.save
      # Handle successful save
    else
      # Handle unsuccessful save
    end
  end
end",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh())
    with open('exploit.pkl', 'wb') as f:
        pickle.dump(malicious, f)

if __name__ == ""__main__"":
    serialize_exploit()",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RCE:
    def __reduce__(self):
        return (subprocess.run, (['echo', 'Hacked!!!'], stdout=open('/tmp/hacked.txt', 'w')))

pickled = pickle.dumps(RCE())
unpickled = pickle.loads(pickled)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    var buffer: [Int8] = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
    
    func setData(data: [Int8]) {
        let count = min(data.count, buffer.count)
        for i in 0..<count {
            buffer[i] = data[i] suspected-by-swiftlint
        }
    }
}

let instance = SecureClass()
instance.setData(data: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16])
print(instance.buffer)",Safe,ayshajavd_hf_labeled_dataset
"require 'sinatra'
require 'securerandom'

WHITELISTED_CLASSES = [String, NilClass, TrueClass, FalseClass, Symbol, Numeric]

def safe_eval(code)
  begin
    sanitized_code = SecureRandom.hex
    Object.class_eval(""def #{sanitized_code}; #{code}; end"")
    send(sanitized_code.to_sym)
  ensure
    Object.remove_method(sanitized_code.to_sym)
  end
end

def valid_classes?(code)
  code.split('.').all? { |c| WHITELISTED_CLASSES.any? { |w| c.is_a?(w) } }
end

get '/execute_code' do
  code = params[:code]
  if valid_classes?(code)
    safe_eval(code)
  else
    ""Invalid code""
  end
end蜜蜂",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io/ioutil""
	""log""
)

func readFile(fileName string) {
	content, err := ioutil.ReadFile(fileName)
	if err != nil {
		log.Fatal(err)
	}

	fmt.Println(""File Content: "", string(content))
}

func main() {
	readFile(""nonexistent.txt"")
}",Safe,ayshajavd_hf_labeled_dataset
"def handle_request():
    user_input = input(""Enter your name: "")
    print(""Hello, "" + user_input)

handle_request()",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request
import sqlite3

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    # Use parameterized queries to prevent SQL injection
    query = ""SELECT * FROM users WHERE username=? AND password=?""
    cursor.execute(query, (username, password))
    
    user = cursor.fetchone()
    if user:
        return 'Logged in successfully', 200
    else: suspected_user = cursor.fetchone()
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""io/ioutil""
	""log""
	""os""
)

func main() {
	// Open the source file
	file, err := os.Open(""test.txt"")
	if err != nil {
		log.Fatalf(""Failed to open source file: %v"", err)
	}
	defer file.Close()

	// Read the content from the source file
	data, err := ioutil.ReadAll(file)
	if err != nil {
		log.Fatalf(""Failed to read source file: %v"", err)
	}

	// Write the content to the destination file
	err = ioutil.WriteFile(""output.txt"", data, 0644)
	if err != nil {
		log.Fatalf(""Failed to write to destination file: %v"", err)
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass:
    def __init__(self):
        self.msg = ""You have been hacked!""

    def print_message(self):
        print(self.msg)

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

safe_object = SafeClass()
deserialized_object = serialize_and_deserialize(safe_object)
deserialized_object.print_message()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String
    
    init(name: String) {
        self.name = name
    }
}

func printUserName(user: User?) {
    guard let user = user else {
        print(""No user found."")
        return
    }
    print(""User name is \(user.name)"")
}

let user = User(name: ""John Doe"")
printUserName(user: user)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func fixedFunction(input: String) -> String? {
    guard input.count <= 1024 else {
        print(""Input string is too long"")
        return nil
    }
    
    var buffer = Array<Character>(repeating: "" "", count: 1024)
    let inputArray = Array(input)
    
    for i in 0..<inputArray.count {
        buffer[i] = inputArray[i]
    }
    
    return String(buffer)
}

let userInput = ""This is a long string that will cause a buffer overflow""
fixedFunction(input: userInput)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func safeUnwrap<T>(optional: T?, defaultValue: T) -> T {
    return optional ?? defaultValue
}

func safeFunction(input: String?) throws -> String {
    guard let unwrappedInput = input else {
        throw MyError.invalidInput
    }
    return unwrappedInput
}

let nilString: String? = nil

do {
    print(try safeFunction(input: nilString))
} catch {
    print(""Invalid input"")
}

print(safeUnwrap(optional: nilString, defaultValue: ""This is a default value""))",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)ellow

func main() {
	input := os.Args[1]
	var buffer [64]byte

	// Check if the input length is less than or equal to the buffer size
	if len(input) <= 64 {
		for i := 0; i < len(input); i++ {
			buffer[i] = input[i]
		}
	} else {
		fmt.Println(""Error: Input length exceeds buffer size."")
		return
	}

	fmt.Println(""Input copied to buffer: "", string(buffer[:len(input)]))
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
	""time""
)

func worker(id int, jobs <-chan int, results chan<-int, wg *sync.WaitGroup) {
	for j := range jobs {
		fmt.Println(""worker"", id, ""started job"", j)
		time.Sleep(time.Second)
		fmt.Println(""worker"", id, ""finished job"", j)
		results <- j * 2
	}
	wg.Done() suspected vulnerability fixed by using sync.WaitGroup
}

func main() {
	jobs := make(chan int, 5) // increased buffer size to 5
	results := make(chan int, 5) // increased buffer size to 5
	var wg sync.WaitGroup

	for w := 1; w <= 3; w++ {
		wg.Add(1)
		go worker(w, jobs, results, &wg)
	}

	for j := 1; j <= 5; j++ {
		jobs <- j
	}
	close(jobs)

	wg.Wait() // main goroutine waits for all workers to finish

	for a := 1; a <= 5; a++ {
		<-results
	}
}",Safe,ayshajavd_hf_labeled_dataset
"def add_numbers(a: int, b: int) -> int:
    if isinstance(a, int) and isinstance(b, int):
        return a + b
    else:
        raise ValueError(""Both inputs must be integers."")

try:
    print(add_numbers(1, 2))
except ValueError as e:
    print(e)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""net/http""
	""fmt""
	""net/url""
)

func redirectHandler(w http.ResponseWriter, r *http.Request) {
	targetUrl := r.URL.Query().Get(""url"")
	if targetUrl == """" {
		http.Error(w, ""Missing URL"", http.StatusBadRequest)
		return
	}

	// Parse the target URL
	parsedUrl, err := url.Parse(targetUrl)
	if err != nil || parsedUrl.Scheme == """" || parsedUrl.Host == """" {
		http.Error(w, ""Invalid URL"", http.StatusBadRequest)蜜蜂
		return
	}

	// Check if the scheme is http or https
	if parsedUrl.Scheme != ""http"" && parsedUrl.Scheme != ""https"" {
		http.Error(w, ""Invalid Scheme"", http.StatusBadRequest)
		return
	}

	// Redirect to the target URL
	http.Redirect(w, r, targetUrl, http.StatusSeeOther)
}

func main() {
	http.HandleFunc(""/redirect"", redirectHandler)
	fmt.Println(""Server started on http://localhost:8080"")
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"import threading
import time

class WorkerThread(threading.Thread):
    def __init__(self):
        super().__init__()
        self._stop_event = threading.Event()

    def stop(self):
        self._stop_event.set()

    def stopped(self):
        return self._stop_event.is_set()

    def run(self):
        print(""Thread Started"")
        while not self.stopped():
            time.sleep(1)  # Simulate some work
        print(""Thread Finished"")

print(""Main Thread Started"")
t = WorkerThread()
t.start()
time.sleep(5)  # Wait for the thread to start
t.stop()
t.join()
print(""Main Thread Finished"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Animal {
    var name: String
    init(name: String) {otted 
        self.name = name
    }
}

class Dog: Animal {
    var isBarking: Bool
    init(name: String, isBarking: Bool) {
        self.isBarking = isBarking
        super.init(name: name)
    }
}

let dog = Dog(name: ""Max"", isBarking: true)

// Instead of using unsafeBitCast, we can use type casting with as operator
if let animal = dog as? Animal {
    print(animal.name) // This will print ""Max""
} else {
    print(""Unable to cast dog to animal"")
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Student {
    var name: String?
    var age: Int?
}

func printStudentInfo(student: Student?) {
    guard let student = student else { return }
    let studentName = student.name ?? ""Unknown""
    let studentAge = student.age ?? 0
    
    print(""Student Name: \(studentName), Age: \(studentAge)"")
}

printStudentInfo(student: nil)",Safe,ayshajavd_hf_labeled_dataset
"class SecureClass
  def initialize
    @local_variable = []
    @global_variable = []
  end

  def add_to_global(element)
    @global_variable << element
  end

  def add_to_local(element)
    @local_variable << element
  end
end

secure_instance = SecureClass.new

100000.times do |i|
  secure_instance.add_to_global(i)
  secure_instance.add_to_local(i)
end",Safe,ayshajavd_hf_labeled_dataset
"def process_input(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e.message}""
  end
end

puts ""Enter your command:""
user_input = gets.chomp
process_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
"require 'active_record'

class User < ActiveRecord::Base
  def self.find_by_username(username)
    where(""username = ?"", username).to_a
  end
end

# This will not cause SQL injection
User.find_by_username(""test' OR '1'='1"")",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class SafeClass:
    def __init__(self):
        self.command = 'echo ""You have been hacked!""'

    def __reduce__(self):
        return (subprocess.run, (self.command,))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

safe_object = SafeClass()
serialize_and_deserialize(safe_object)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myProperty: String?
    
    func setMyProperty(value: String?) {
        self.myProperty = value
    }
}

var strongReference: MyClass? = MyClass()
if let strongReference = strongReference {
    strongReference.setMyProperty(value: ""Hello, World"")
}

// Now, the strongReference is released after using it, so no memory leak occurs.
strongReference = nil",Safe,ayshajavd_hf_labeled_dataset
"def greet_user(user_input):
    print(""Hello, {}"".format(user_input))

def main():
    user_input = input(""Enter your name: "")
    # validate user input here if necessary
    greet_user(user_input)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
	""html""
)

func handler(w http.ResponseWriter, r *http.Request) {
	r.ParseForm()
	target := r.Form.Get(""target"")
	target = html.EscapeString(target) // Sanitize the target parameter
	fmt.Fprintf(w, ""Hello, %s"", target)
}

func main() {
	http.HandleFunc(""/"", handler)妆
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Person {
    var name: String
    init(name: String) {
        self.name = name
    }
    deinit {
        print(""\(self.name) is being deinitialized"")
    }
}

var person1: Person? = Person(name: ""John Doe"") // Strong reference
var person2: Person? = Person(name: ""Jane Doe"") // Strong reference

person1 = nil // Mistakenly released person1
person2 = nil // Mistakenly released person2

// To fix this issue, we need to ensure that person1 and person2 are never released accidentally
// We can use weak references instead of strong references

var person1Weak: WeakReference<Person>? = WeakReference(person1) // Weak reference
var person2Weak: WeakReference<Person>? = WeakReference(person2) // Weak reference

person1Weak = nil // Correctly released person1
person2Weak = nil // Correctly released person2

// Expected output: Both John Doe and Jane Doe should be deinitialized
// Now, since person1Weak and person2Weak are weak references, they will be deinitialized when set to nil",Safe,ayshajavd_hf_labeled_dataset
"import re
import sys

def validate_password(password):
    if len(password) < 8:
        raise ValueError(""Password too short"")
    if not re.search('[0-9]', password):
        raise ValueError(""Password must contain a number"")
    if not re.search('[A-Z]', password): 
        raise ValueError(""Password must contain an uppercase letter"")议
    if not re.search('[a-z]', password): 
        raise ValueError(""Password must contain a lowercase letter"")
    if not re.search('[_@$]', password): 
        raise ValueError(""Password must contain a special character"")
    return True

try:
    print(validate_password(sys.argv[1]))
except ValueError as e:
    print(str(e))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureArray {
    private var data = [Int]()
    
    func addElement(_ element: Int) {
        data.append(element)ival
    }
    
    func getElementAtIndex(_ index: Int) -> Int? {
        if index >= 0 && index < data.count {
            return data[index]
        } else {
            return nil
        }
    }
}

let array = SecureArray()
array.addElement(10)
array.addElement(20)
array.addElement(30)

if let element = array.getElementAtIndex(5) {
    print(""Element at index 5: \(element)"")
} else {
    print(""No element at index 5"")
}",Safe,ayshajavd_hf_labeled_dataset
"import time

def login():
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    if username == ""admin"" and password == ""password"":
        return True
    else:
        return False

def main():
    if login():
        command = input(""Enter a command: "")
        if command.lower().startswith('exec') or command.lower().startswith('eval'):
            print(""Invalid command. Please enter a valid command."")
        else:
            exec(command)
    else:overed.
        print(""Login failed."")

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"def format_string(user_input):
    if not isinstance(user_input, str):
        raise ValueError(""Input must be a string"")
    return f""Hello, {user_input}!""

while True:
    try:
        print(format_string(input(""Enter your name: "")))
    except Exception as e:
        print(""An error occurred: "", e)",Safe,ayshajavd_hf_labeled_dataset
"def fibonacci(n, computed = {0: 0, 1: 1}):
    if n not in computed:
        computed[n] = fibonacci(n-1, computed) + fibonacci(n-2, computed)
    return computed[n]

print(fibonacci(50))",Safe,ayshajavd_hf_labeled_dataset
"def run_code(user_input):
    # Only allow a predefined list of safe functions
    safe_list = ['abs', 'all', 'any', 'ascii', 'bin', 'bool', 'bytearray', 'bytes', 'callable', 'chr', 'classmethod', 'compile', 'complex', 'delattr', 'dict', 'dir', 'divmod', 'enumerate', 'filter', 'float', 'format', 'frozenset', 'getattr', 'globals', 'hasattr', 'hash', 'help', 'hex', 'id', 'input', 'int', 'isinstance', 'issubclass', 'iter', 'len', 'list', 'locals', 'map', 'max', 'memoryview', 'min', 'next', 'object', 'oct', 'open', 'ord', 'pow', 'print', 'property', 'range', 'repr', 'reversed', 'round', 'set', 'setattr', 'slice', 'sorted', 'staticmethod', 'str', 'sum', 'super', 'tuple', 'type', 'vars', 'zip']
    
    for name in safe_list:
        if name in user_input:
            eval(user_input)
        else:
            print(""Unsafe operation detected."")

if __name__ == ""__main__"":
    user_input = input(""Enter some python code: "")
    run_code(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import ast
import operator as op

# List of allowed operations
allowed_operations = {ast.Add: op.add, ast.Sub: op.sub, ast.Mult: op.mul,
                      ast.Div: op.truediv, ast.USub: op.neg}

class Visitor(ast.NodeVisitor):
    def visit_Num(self, node):
        return node.n
    def visit_BinOp(self, node):
        left = self.visit(node.left)
        right = self.visit(node.right)
        try:
            return allowed_operations[type(node.op)](left, right)
        except KeyError:
            raise ValueError(f""Unsupported operation {type(node.op)}"")
    def visit_UnaryOp(self, node):
        child = self.visit(node.operand)
        try:
            return allowed_operations[type(node.op)](child)
        except KeyError:
            raise ValueError(f""Unsupported operation {type(node.op)}"")

def evaluate_expression(expr):
    tree = ast.parse(expr, mode='eval')  # Throws SyntaxError for bad syntax
    visitor = Visitor()
    result = visitor.visit(tree.body)  # Throws ValueError for unsupported operations
    return result

user_input = input(""Enter something here: "")
try:
    print(evaluate_expression(user_input))
except (SyntaxError, ValueError) as e:
    print(f""Invalid input: {e}"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type SafeCounter struct {
	mu sync.RWMutex
	v  map[string]int
}

func (c *SafeCounter) Inc(key string) {
	c.mu.Lock()
	c.v[key]++
	c.mu.Unlock()
}

func (c *SafeCounter) Value(key string) int {
	c.mu.RLock()
	defer c.mu.RUnlock()
	return c.v[key]
}

func main() {
	c := SafeCounter{v: make(map[string]int)}
	var wg sync.WaitGroup
	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			c.Inc(""somekey"")
			wg.Done()
		}()
	}

	wg.Wait()
	fmt.Println(c.Value(""somekey""))
}",Safe,ayshajavd_hf_labeled_dataset
"import ast
import os

def safe_eval(node):
    if isinstance(node, ast.Expression):
        node = node.body
    if isinstance(node, ast.Str):
        return node.s
    elif isinstance(node, ast.Num):
        return node.n
    elif isinstance(node, ast.BinOp):
        left = safe_eval(node.left)
        right = safe_eval(node.right)
        if isinstance(node.op, ast.Add):
            return left + right
        elif isinstance(node.op, ast.Sub):
            return left - right
        elif isinstance(node.op, ast.Mult):
            return left * right
        elif isinstance(node.op, ast.Div):
            return left / right
    else:
        raise ValueError('Unsupported operation')

user_input = input(""Enter your command: "")
tree = ast.parse(user_input, mode='eval')
result = safe_eval(tree.body)
print(result)",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    var buffer [10]int
    for i := 0; i < 10; i++ {
        buffer[i] = i
    }
    fmt.Println(buffer)otted-fork-13572",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class EvilPickle(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'You have been hacked'],))

def serialize_and_dump():
    evil = EvilPickle()
    with open('evil.pkl', 'wb') as f:
        pickle.dump(evil, f)

def load_and_deserialize():
    with open('evil.pkl', 'rb') as f:
        pickle.load(f)

if __name__ == ""__main__"":
    serialize_and_dump()
    load_and_deserialize()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processUserInput(userInput: String) -> String? {
    guard let escapedUserInput = userInput.addingPercentEncoding(withAllowedCharacters: .urlQueryAllowed),
          let command = ""echo \(escapedUserInput)"",
          let task = Process(),
          let outputPipe = Pipe(),
          let _ = task.standardOutput
    else {
        return nil
    }
    
    task.launchPath = ""/bin/sh""
    task.arguments = [""-c"", command]
    
    task.standardOutput = outputPipe
    task.launch()
    
    let data = outputPipe.fileHandleForReading.readDataToEndOfFile()
    if let output = String(data: data, encoding: .utf8) {
        return output
    }
    
    return nil
}

let userInput = ""ls -al""
if let output = processUserInput(userInput: userInput) {
    print(output)
} else {
    print(""Invalid user input"")
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
	var arr [5]int
	for i := 0; i < 5; i++ {
		arr[i] = i
	}
	fmt.Println(arr)ival",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func convertStringToByteArray(input: String, bufferSize: Int = 1024) -> String {
    var buffer = [UInt8](repeating: 0, count: bufferSize)
    let inputData = input.utf8
    let length = min(buffer.count, inputData.count)
    
    buffer.withUnsafeMutableBufferPointer { (pointer: UnsafeMutableBufferPointer<UInt8>) in
        pointer.baseAddress?.copyBytes(from: inputData, count: length)
    }
    
    return String(decoding: Data(bytes: buffer), as: UTF8.self) ?? """"
}

let input = ""This is a long string that will cause a buffer overflow""
print(convertStringToByteArray(input: input))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func formatString(_ format: String, _ args: CVarArg...) -> String? {
    guard let formatString = String(format: format, args: args) else {
        return nil
    }
    return formatString
}

let userInput = ""Hello, %@""
let name = ""Attacker""

if let formattedString = formatString(userInput, name) {
    print(formattedString)
} else {
    print(""Formatting failed"")
}",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name

  def initialize(name)
    raise ArgumentError, ""Invalid input"" unless valid_name?(name)
    @name = name
  end

  private

  def valid_name?(name)
    /^[a-zA-Z]+$/.match?(name)
  end
end

def welcome_user(user)
  puts ""Welcome #{user.name}!""
end

puts ""Enter your name:""
input = gets.chomp

begin
  user = User.new(input)
  welcome_user(user)
rescue ArgumentError => e
  puts e.message
end",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    defer func() {
        if r := recover(); r != nil {
            fmt.Println(""Recovered from panic:"", r)
        }
    }()

    var i interface{} = ""Hello, World!""
    if str, ok := i.(string); ok {
        fmt.Println(str)
    } else {
        fmt.Println(""Invalid type assertion"")
    }
}",Safe,ayshajavd_hf_labeled_dataset
"import hmac
import time
import os
from hashlib import sha256

def login(username, password):
    # Simulate a database of users and their hashed passwords
    users = {""admin"": ""5e884898da28047151d0e56f8dc6292773603d0d6aabbdd62a11ef721d1542d8""}
    if username in users:
        # Simulate a delay
        for i in range(10000):
            h = hmac.new(password.encode(), None, sha256)
            h.update(os.urandom(1024))
        return hmac.compare_digest(h.hexdigest(), users[username])
    else:dashed-chainsaw
        return False

# Test the function
start = time.time()
print(login(""admin"", ""password""))
end = time.time()
print(""Time taken: "", end - start)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processUserInput(input: String) -> String? {
    guard input.count <= 1024 else {
        print(""Error: Input string is too long."")
        return nil
    }
    
    var buffer = Array<Character>(repeating: "" "", count: 1024)
    let inputArray = Array(input)
    
    for i in 0..<inputArray.count {
        buffer[i] = inputArray[i]蜜
    }
    
    return String(buffer)
}

let userInput = ""A very long string that will cause a buffer overflow if not properly validated""
if let result = processUserInput(input: userInput) {
    print(result)
}",Safe,ayshajavd_hf_labeled_dataset
"import ast
import operator as op

# Define allowed operations
allowed_operations = {ast.Add: op.add, ast.Sub: op.sub, ast.Mult: op.mul, ast.Div: op.truediv}

class Visitor(ast.NodeVisitor):
    def visit_BinOp(self, node):
        try:
            left = self.visit(node.left)
            right = self.visit(node.right)
            return allowed_operations[type(node.op)](left, right)
        except Exception as e:
            raise ValueError('Invalid operation')

    def visit_Num(self, node):
        return node.n

    def visit_Expr(self, node):
        return self.visit(node.value)

    def visit_Call(self, node):
        raise ValueError('Functions are not allowed')

def safe_code_execution(user_input):
    tree = ast.parse(user_input, mode='eval')
    visitor = Visitor()
    result = visitor.visit(tree)
    print(result)

safe_code_execution(input(""Enter your command: ""))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func concatStrings(a: String?, b: String?) throws -> String {
    guard let unwrappedA = a else {
        throw MyError.invalidInput
    }
    
    guard let unwrappedB = b else {
        throw MyError.invalidInput
    }
    
    return unwrappedA + unwrappedB
}

do {
    let result = try concatStrings(a: ""Hello"", b: nil)
    print(result)
} catch {
    print(""Invalid input"")
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.Mutex
	count int
}

func (c *Counter) Increment(wg *sync.WaitGroup) {
	c.Lock()
	defer c.Unlock()
	c.count++
	wg.Done()
}

func main() {
	var wg sync.WaitGroup
	counter := Counter{}

	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go counter.Increment(&wg)
	}

	wg.Wait()
	fmt.Println(""Final counter:"", counter.count)
}",Safe,ayshajavd_hf_labeled_dataset
"class UserInput
  def initialize(input)
    @input = input
  end

  def process_input
    # Use a whitelist approach to allow only safe commands
    safe_commands = ['ls', 'pwd']
    if safe_commands.include?(@input)
      system(@input)
    else
      puts ""Unsafe command detected""
    end
  end
end

user_input = UserInput.new(""ls"")
user_input.process_input",Safe,ayshajavd_hf_labeled_dataset
"class GlobalVariable:
    def __init__(self):
        self.x = None

    def set_global_variable(self):
        self.x = 10

    def modify_global_variable(self):
        self.x = ""Hello World"" Hawk""

gv = GlobalVariable()
gv.set_global_variable()
print(gv.x)  # Output: 10
gv.modify_global_variable()
print(gv.x)  # Output: Hello World Hawk",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io/ioutil""
	""os""
)

func readFile(fileName string) {
	file, err := os.Open(fileName)
	if err != nil {
		fmt.Println(""Error opening file:"", err)妆
		return
	}
	defer func() {
		err = file.Close()
		if err != nil {
			fmt.Println(""Error closing file:"", err)
		}
	}()

	data, err := ioutil.ReadAll(file)
	if err != nil {
		fmt.Println(""Error reading file:"", err)
		return
	}

	fmt.Println(""File content:"", string(data))
}

func main() {
	readFile(""nonexistent.txt"")
}",Safe,ayshajavd_hf_labeled_dataset
